GKZ,Gebietsname,Wahlbe-rechtigte,Stimmen,Unnamed: 4,Unnamed: 5,ÖVP,%,SPÖ,%.1,FPÖ,%.2,NEOS,%.3,JETZT,%.4,GRÜNE,%.5,KPÖ,%.6,WANDL,%.7,BZÖ,%.8,BIER,%.9,CPÖ,%.10,GILT,%.11,SLP,%.12
G70203,Imst,7483.0,4117,30,4087,1730.0,42.32933692194764,647.0,15.830682652312209,690.0,16.882799119158307,363.0,8.881820406165891,68.0,1.6638120871054565,547.0,13.383900171274773,20.0,0.48935649620748717,16.0,0.3914851969659897,,0.0,,0.0,,0.0,6.0,0.14680694886224616,,0.0
G70204,Imsterberg,627.0,395,7,388,205.0,52.83505154639175,53.0,13.65979381443299,77.0,19.84536082474227,23.0,5.927835051546391,3.0,0.7731958762886598,25.0,6.443298969072164,1.0,0.25773195876288657,1.0,0.25773195876288657,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70205,Jerzens,704.0,454,4,450,304.0,67.55555555555556,25.0,5.555555555555555,82.0,18.22222222222222,15.0,3.3333333333333335,3.0,0.6666666666666667,18.0,4.0,2.0,0.4444444444444444,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.2222222222222222,,0.0
G70206,Karres,507.0,335,5,330,166.0,50.303030303030305,38.0,11.515151515151516,88.0,26.666666666666668,18.0,5.454545454545454,3.0,0.9090909090909091,15.0,4.545454545454546,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,2.0,0.6060606060606061,,0.0
G70207,Karrösten,564.0,347,4,343,162.0,47.23032069970846,62.0,18.075801749271136,53.0,15.451895043731778,28.0,8.16326530612245,15.0,4.373177842565598,23.0,6.705539358600583,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70208,Längenfeld,3444.0,2119,20,2099,1397.0,66.55550262029539,109.0,5.1929490233444495,258.0,12.291567413053835,150.0,7.146260123868508,25.0,1.191043353978085,148.0,7.0509766555502615,2.0,0.09528346831824679,7.0,0.3334921391138637,,0.0,,0.0,,0.0,3.0,0.14292520247737017,,0.0
G70209,Mieming,2819.0,1699,20,1679,813.0,48.421679571173314,147.0,8.755211435378202,244.0,14.532459797498513,201.0,11.971411554496726,29.0,1.7272185824895772,219.0,13.043478260869565,7.0,0.4169148302561048,13.0,0.7742703990470519,,0.0,,0.0,,0.0,6.0,0.357355568790947,,0.0
G70210,Mils bei Imst,467.0,322,0,322,133.0,41.30434782608695,37.0,11.490683229813664,49.0,15.217391304347828,64.0,19.875776397515526,5.0,1.5527950310559007,32.0,9.937888198757763,1.0,0.3105590062111801,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.3105590062111801,,0.0
G70211,Mötz,931.0,480,3,477,222.0,46.540880503144656,58.0,12.159329140461216,77.0,16.142557651991616,40.0,8.385744234800839,10.0,2.0964360587002098,65.0,13.626834381551362,1.0,0.20964360587002098,2.0,0.41928721174004197,,0.0,,0.0,,0.0,2.0,0.41928721174004197,,0.0
G70212,Nassereith,1663.0,999,7,992,558.0,56.25,96.0,9.67741935483871,176.0,17.741935483870968,63.0,6.350806451612903,13.0,1.310483870967742,70.0,7.056451612903227,8.0,0.8064516129032258,1.0,0.10080645161290322,,0.0,,0.0,,0.0,7.0,0.7056451612903225,,0.0
G70213,Obsteig,964.0,557,7,550,267.0,48.54545454545455,47.0,8.545454545454545,84.0,15.272727272727273,41.0,7.454545454545454,5.0,0.9090909090909091,97.0,17.636363636363637,1.0,0.18181818181818182,4.0,0.7272727272727273,,0.0,,0.0,,0.0,4.0,0.7272727272727273,,0.0
G70214,Oetz,1764.0,1053,11,1042,584.0,56.046065259117086,79.0,7.5815738963531665,136.0,13.051823416506716,103.0,9.884836852207293,21.0,2.015355086372361,111.0,10.652591170825335,3.0,0.28790786948176583,4.0,0.3838771593090211,,0.0,,0.0,,0.0,1.0,0.09596928982725528,,0.0
G70215,Rietz,1816.0,1080,15,1065,426.0,40.0,156.0,14.647887323943662,245.0,23.004694835680752,83.0,7.793427230046948,19.0,1.784037558685446,112.0,10.516431924882628,6.0,0.5633802816901409,7.0,0.6572769953051643,,0.0,,0.0,,0.0,11.0,1.0328638497652582,,0.0
G70216,Roppen,1343.0,803,11,792,397.0,50.12626262626263,141.0,17.803030303030305,105.0,13.257575757575758,54.0,6.8181818181818175,5.0,0.6313131313131313,78.0,9.848484848484848,5.0,0.6313131313131313,4.0,0.5050505050505051,,0.0,,0.0,,0.0,3.0,0.3787878787878788,,0.0
G70217,St. Leonhard im Pitztal,1078.0,630,4,626,480.0,76.6773162939297,13.0,2.07667731629393,89.0,14.217252396166133,17.0,2.7156549520766773,1.0,0.1597444089456869,24.0,3.8338658146964857,0.0,0.0,2.0,0.3194888178913738,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70218,Sautens,1128.0,617,1,616,334.0,54.22077922077923,54.0,8.766233766233766,100.0,16.233766233766232,56.0,9.090909090909092,12.0,1.948051948051948,49.0,7.954545454545454,6.0,0.974025974025974,3.0,0.487012987012987,,0.0,,0.0,,0.0,2.0,0.3246753246753247,,0.0
G70219,Silz,1966.0,1151,10,1141,468.0,41.01665205959685,182.0,15.950920245398773,184.0,16.1262050832603,98.0,8.588957055214724,34.0,2.9798422436459244,156.0,13.672217353198949,10.0,0.8764241893076249,4.0,0.35056967572305,,0.0,,0.0,,0.0,5.0,0.43821209465381245,,0.0
G70220,Sölden,2186.0,1199,8,1191,827.0,69.43744752308984,30.0,2.518891687657431,165.0,13.85390428211587,88.0,7.388748950461797,13.0,1.09151973131822,59.0,4.953820319059614,2.0,0.16792611251049538,7.0,0.5877413937867338,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70221,Stams,1122.0,630,3,627,291.0,46.411483253588514,83.0,13.237639553429027,102.0,16.267942583732058,52.0,8.293460925039872,12.0,1.9138755980861244,83.0,13.237639553429027,2.0,0.3189792663476874,1.0,0.1594896331738437,,0.0,,0.0,,0.0,1.0,0.1594896331738437,,0.0
G70222,Tarrenz,2100.0,1200,10,1190,568.0,47.73109243697479,110.0,9.243697478991598,289.0,24.285714285714285,83.0,6.974789915966387,21.0,1.7647058823529411,107.0,8.991596638655462,2.0,0.16806722689075632,7.0,0.5882352941176471,,0.0,,0.0,,0.0,3.0,0.25210084033613445,,0.0
G70223,Umhausen,2414.0,1431,12,1419,844.0,59.478505990133904,87.0,6.13107822410148,266.0,18.745595489781536,121.0,8.527131782945736,18.0,1.2684989429175475,77.0,5.426356589147287,1.0,0.07047216349541931,1.0,0.07047216349541931,,0.0,,0.0,,0.0,4.0,0.28188865398167723,,0.0
G70224,Wenns,1609.0,874,6,868,551.0,63.47926267281107,59.0,6.797235023041474,140.0,16.129032258064516,48.0,5.529953917050691,12.0,1.3824884792626728,53.0,6.105990783410138,2.0,0.2304147465437788,2.0,0.2304147465437788,,0.0,,0.0,,0.0,1.0,0.1152073732718894,,0.0
G70299,Wahlkarten - Imst,0.0,4934,32,4902,2135.0,43.55365157078743,448.0,9.139126886984904,640.0,13.055895552835578,549.0,11.199510403916769,114.0,2.3255813953488373,928.0,18.93104855161159,31.0,0.6323949408404732,35.0,0.7139942880456956,,0.0,,0.0,,0.0,22.0,0.44879640962872297,,0.0
G70300,Innsbruck-Land,132217.0,97644,703,96941,40993.0,42.28654542453658,13430.0,13.85378735519543,14517.0,14.97508794008727,9672.0,9.977202628402843,1729.0,1.783559072012874,15466.0,15.954033896906367,571.0,0.5890180625328808,358.0,0.3692967887684262,,0.0,,0.0,,0.0,205.0,0.21146883155733898,,0.0
G70301,Absam,5720.0,3557,26,3531,1412.0,39.9886717643727,487.0,13.792126876239024,494.0,13.990370999716795,406.0,11.498159161710564,51.0,1.4443500424808835,642.0,18.181818181818183,28.0,0.7929764939110734,9.0,0.2548853016142736,,0.0,,0.0,,0.0,2.0,0.05664117813650524,,0.0
G70302,Aldrans,1976.0,1196,6,1190,544.0,45.714285714285715,89.0,7.4789915966386555,135.0,11.344537815126051,150.0,12.605042016806722,19.0,1.5966386554621848,237.0,19.915966386554622,10.0,0.8403361344537815,5.0,0.42016806722689076,,0.0,,0.0,,0.0,1.0,0.08403361344537816,,0.0
G70303,Ampass,1308.0,796,5,791,337.0,42.604298356510746,77.0,9.734513274336283,121.0,15.29709228824273,88.0,11.125158027812896,14.0,1.7699115044247788,147.0,18.58407079646018,3.0,0.37926675094816686,2.0,0.2528445006321113,,0.0,,0.0,,0.0,2.0,0.2528445006321113,,0.0
G70304,Axams,4670.0,2715,18,2697,1096.0,40.637745643307376,386.0,14.312198739340007,415.0,15.38746755654431,237.0,8.78754171301446,41.0,1.5202076381164256,487.0,18.057100482017056,22.0,0.8157211716722284,9.0,0.33370411568409347,,0.0,,0.0,,0.0,4.0,0.14831294030404152,,0.0
G70305,Baumkirchen,956.0,531,3,528,235.0,44.50757575757576,68.0,12.878787878787879,92.0,17.424242424242426,41.0,7.765151515151516,17.0,3.2196969696969697,68.0,12.878787878787879,3.0,0.5681818181818182,2.0,0.3787878787878788,,0.0,,0.0,,0.0,2.0,0.3787878787878788,,0.0
G70306,Birgitz,1118.0,699,6,693,312.0,45.02164502164502,77.0,11.11111111111111,88.0,12.698412698412698,71.0,10.245310245310245,13.0,1.875901875901876,121.0,17.46031746031746,5.0,0.7215007215007215,5.0,0.7215007215007215,,0.0,,0.0,,0.0,1.0,0.1443001443001443,,0.0
G70307,Ellbögen,911.0,608,3,605,343.0,56.69421487603306,60.0,9.917355371900827,89.0,14.710743801652892,51.0,8.429752066115702,8.0,1.322314049586777,48.0,7.933884297520661,4.0,0.6611570247933884,1.0,0.1652892561983471,,0.0,,0.0,,0.0,1.0,0.1652892561983471,,0.0
G70308,Flaurling,982.0,635,7,628,292.0,46.496815286624205,95.0,15.127388535031846,73.0,11.624203821656051,50.0,7.961783439490445,18.0,2.8662420382165608,96.0,15.286624203821656,3.0,0.47770700636942676,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.15923566878980894,,0.0
G70309,Fritzens,1669.0,1012,4,1008,421.0,41.76587301587302,147.0,14.583333333333334,169.0,16.765873015873016,103.0,10.218253968253968,21.0,2.083333333333333,131.0,12.996031746031747,10.0,0.992063492063492,4.0,0.3968253968253968,,0.0,,0.0,,0.0,2.0,0.1984126984126984,,0.0
G70310,Fulpmes,3091.0,1792,14,1778,788.0,44.31946006749156,319.0,17.94150731158605,285.0,16.029246344206975,148.0,8.323959505061868,26.0,1.4623172103487065,202.0,11.361079865016873,6.0,0.3374578177727784,3.0,0.1687289088863892,,0.0,,0.0,,0.0,1.0,0.05624296962879641,,0.0
G70311,Gnadenwald,620.0,401,3,398,222.0,55.778894472361806,26.0,6.532663316582915,49.0,12.311557788944723,42.0,10.552763819095476,6.0,1.507537688442211,51.0,12.814070351758794,0.0,0.0,2.0,0.5025125628140703,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70312,Götzens,3091.0,1794,13,1781,772.0,43.3464345873105,218.0,12.240314430095452,307.0,17.237507018528916,174.0,9.769792251544077,28.0,1.5721504772599662,266.0,14.93542953396968,7.0,0.39303761931499154,7.0,0.39303761931499154,,0.0,,0.0,,0.0,2.0,0.11229646266142618,,0.0
G70313,Gries am Brenner,991.0,630,1,629,328.0,52.14626391096979,77.0,12.241653418124006,134.0,21.303656597774246,29.0,4.610492845786964,10.0,1.5898251192368837,43.0,6.836248012718602,4.0,0.6359300476947536,4.0,0.6359300476947536,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70314,Gries im Sellrain,478.0,327,3,324,179.0,55.24691358024691,70.0,21.604938271604937,32.0,9.876543209876543,14.0,4.320987654320987,3.0,0.9259259259259258,21.0,6.481481481481481,0.0,0.0,4.0,1.2345679012345678,,0.0,,0.0,,0.0,1.0,0.30864197530864196,,0.0
G70315,Grinzens,1078.0,646,5,641,282.0,43.99375975039001,97.0,15.132605304212168,112.0,17.472698907956318,53.0,8.268330733229329,18.0,2.80811232449298,76.0,11.856474258970358,2.0,0.31201248049922,1.0,0.15600624024961,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70317,Gschnitz,342.0,211,6,205,129.0,62.926829268292686,22.0,10.731707317073171,37.0,18.048780487804876,12.0,5.853658536585367,1.0,0.4878048780487805,3.0,1.4634146341463417,1.0,0.4878048780487805,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70318,Hatting,1079.0,624,5,619,247.0,39.903069466882066,84.0,13.5702746365105,103.0,16.63974151857835,65.0,10.500807754442649,15.0,2.4232633279483036,99.0,15.993537964458804,3.0,0.48465266558966075,2.0,0.32310177705977383,,0.0,,0.0,,0.0,1.0,0.16155088852988692,,0.0
G70319,Inzing,2958.0,1843,12,1831,752.0,41.07045330420535,262.0,14.309120699071546,246.0,13.435281267067175,183.0,9.994538503549972,33.0,1.8022938285090113,320.0,17.476788640087385,18.0,0.9830693610049154,15.0,0.8192244675040962,,0.0,,0.0,,0.0,2.0,0.10922992900054614,,0.0
G70320,Kematen in Tirol,2211.0,1265,11,1254,507.0,40.430622009569376,163.0,12.998405103668262,196.0,15.629984051036683,109.0,8.692185007974482,31.0,2.472089314194577,239.0,19.059011164274324,7.0,0.5582137161084529,2.0,0.1594896331738437,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70322,Kolsass,1260.0,828,9,819,365.0,44.56654456654457,99.0,12.087912087912088,129.0,15.75091575091575,59.0,7.203907203907203,12.0,1.465201465201465,147.0,17.94871794871795,2.0,0.2442002442002442,3.0,0.3663003663003663,,0.0,,0.0,,0.0,3.0,0.3663003663003663,,0.0
G70323,Kolsassberg,626.0,400,2,398,223.0,56.03015075376885,30.0,7.537688442211055,84.0,21.105527638190953,26.0,6.532663316582915,3.0,0.7537688442211055,29.0,7.2864321608040195,1.0,0.25125628140703515,0.0,0.0,,0.0,,0.0,,0.0,2.0,0.5025125628140703,,0.0
G70325,Lans,821.0,475,4,471,216.0,45.85987261146497,34.0,7.218683651804671,62.0,13.163481953290871,60.0,12.738853503184714,3.0,0.6369426751592357,91.0,19.32059447983015,3.0,0.6369426751592357,1.0,0.21231422505307856,,0.0,,0.0,,0.0,1.0,0.21231422505307856,,0.0
G70326,Leutasch,1601.0,866,7,859,492.0,57.275902211874275,48.0,5.587892898719441,122.0,14.202561117578579,82.0,9.545983701979045,11.0,1.2805587892898718,98.0,11.40861466821886,1.0,0.11641443538998836,2.0,0.23282887077997672,,0.0,,0.0,,0.0,3.0,0.3492433061699651,,0.0
G70327,Matrei am Brenner,714.0,442,8,434,196.0,45.16129032258064,70.0,16.129032258064516,64.0,14.746543778801843,50.0,11.52073732718894,8.0,1.8433179723502304,42.0,9.67741935483871,1.0,0.2304147465437788,3.0,0.6912442396313364,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70328,Mieders,1336.0,766,8,758,352.0,46.437994722955146,86.0,11.345646437994723,117.0,15.435356200527705,82.0,10.817941952506596,8.0,1.0554089709762533,110.0,14.511873350923482,1.0,0.13192612137203166,1.0,0.13192612137203166,,0.0,,0.0,,0.0,1.0,0.13192612137203166,,0.0
G70329,Mils,3412.0,2216,16,2200,953.0,43.31818181818182,230.0,10.454545454545453,326.0,14.81818181818182,254.0,11.545454545454545,41.0,1.8636363636363635,368.0,16.727272727272727,14.0,0.6363636363636364,8.0,0.36363636363636365,,0.0,,0.0,,0.0,6.0,0.27272727272727276,,0.0
G70330,Mühlbachl,1055.0,618,9,609,346.0,56.81444991789819,98.0,16.091954022988507,88.0,14.449917898193759,36.0,5.911330049261084,6.0,0.9852216748768473,30.0,4.926108374384237,2.0,0.3284072249589491,1.0,0.16420361247947454,,0.0,,0.0,,0.0,2.0,0.3284072249589491,,0.0
G70331,Mutters,1610.0,1020,6,1014,496.0,48.91518737672584,81.0,7.988165680473373,128.0,12.6232741617357,117.0,11.538461538461538,18.0,1.7751479289940828,169.0,16.666666666666664,3.0,0.2958579881656805,2.0,0.19723865877712032,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70332,Natters,1604.0,951,1,950,434.0,45.68421052631579,110.0,11.578947368421053,122.0,12.842105263157894,100.0,10.526315789473683,16.0,1.6842105263157894,156.0,16.42105263157895,5.0,0.5263157894736842,6.0,0.631578947368421,,0.0,,0.0,,0.0,1.0,0.10526315789473684,,0.0
G70333,Navis,1616.0,1030,6,1024,647.0,63.18359375,111.0,10.83984375,158.0,15.4296875,48.0,4.6875,10.0,0.9765625,47.0,4.58984375,0.0,0.0,2.0,0.1953125,,0.0,,0.0,,0.0,1.0,0.09765625,,0.0
G70334,Neustift im Stubaital,3477.0,2245,20,2225,1261.0,56.674157303370784,183.0,8.224719101123595,403.0,18.1123595505618,146.0,6.561797752808989,36.0,1.6179775280898878,181.0,8.134831460674159,8.0,0.3595505617977528,4.0,0.1797752808988764,,0.0,,0.0,,0.0,3.0,0.1348314606741573,,0.0
G70335,Oberhofen im Inntal,1367.0,868,5,863,323.0,37.42757821552723,146.0,16.917728852838934,184.0,21.320973348783316,85.0,9.84936268829664,14.0,1.6222479721900347,103.0,11.935110081112398,4.0,0.4634994206257242,3.0,0.34762456546929316,,0.0,,0.0,,0.0,1.0,0.11587485515643105,,0.0
G70336,Obernberg am Brenner,289.0,217,1,216,127.0,58.79629629629629,14.0,6.481481481481481,53.0,24.537037037037038,11.0,5.092592592592593,1.0,0.4629629629629629,9.0,4.166666666666666,0.0,0.0,1.0,0.4629629629629629,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70337,Oberperfuss,2419.0,1553,16,1537,749.0,48.73129472999349,207.0,13.467794404684449,179.0,11.646063760572543,151.0,9.824333116460638,27.0,1.756668835393624,209.0,13.597918022121014,12.0,0.7807417046193884,2.0,0.13012361743656475,,0.0,,0.0,,0.0,1.0,0.06506180871828238,,0.0
G70338,Patsch,811.0,515,2,513,230.0,44.834307992202724,59.0,11.500974658869396,69.0,13.450292397660817,53.0,10.33138401559454,3.0,0.5847953216374269,92.0,17.93372319688109,6.0,1.1695906432748537,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.1949317738791423,,0.0
G70339,Pettnau,847.0,479,6,473,216.0,45.66596194503171,54.0,11.416490486257928,73.0,15.433403805496829,54.0,11.416490486257928,10.0,2.1141649048625792,56.0,11.839323467230443,1.0,0.21141649048625794,4.0,0.8456659619450317,,0.0,,0.0,,0.0,5.0,1.0570824524312896,,0.0
G70340,Pfaffenhofen,825.0,413,2,411,159.0,38.68613138686132,68.0,16.54501216545012,70.0,17.0316301703163,44.0,10.70559610705596,3.0,0.7299270072992701,60.0,14.5985401459854,2.0,0.48661800486618007,1.0,0.24330900243309003,,0.0,,0.0,,0.0,4.0,0.9732360097323601,,0.0
G70341,Pfons,1004.0,643,7,636,341.0,53.61635220125787,79.0,12.421383647798741,93.0,14.622641509433961,41.0,6.446540880503145,13.0,2.044025157232704,62.0,9.748427672955975,3.0,0.4716981132075472,1.0,0.15723270440251574,,0.0,,0.0,,0.0,3.0,0.4716981132075472,,0.0
G70342,Polling in Tirol,850.0,524,9,515,230.0,44.66019417475729,69.0,13.398058252427184,120.0,23.300970873786408,37.0,7.184466019417475,5.0,0.9708737864077669,44.0,8.54368932038835,4.0,0.7766990291262136,6.0,1.1650485436893203,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70343,Ranggen,835.0,563,5,558,272.0,48.74551971326165,48.0,8.60215053763441,78.0,13.978494623655912,43.0,7.706093189964158,9.0,1.6129032258064515,99.0,17.741935483870968,4.0,0.7168458781362007,4.0,0.7168458781362007,,0.0,,0.0,,0.0,1.0,0.17921146953405018,,0.0
G70344,Reith bei Seefeld,873.0,480,2,478,243.0,50.836820083682014,38.0,7.949790794979079,61.0,12.761506276150628,39.0,8.158995815899582,16.0,3.3472803347280333,77.0,16.10878661087866,2.0,0.41841004184100417,2.0,0.41841004184100417,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70345,Rinn,1448.0,966,4,962,431.0,44.8024948024948,84.0,8.731808731808732,155.0,16.112266112266113,102.0,10.602910602910603,17.0,1.7671517671517671,163.0,16.943866943866944,9.0,0.9355509355509356,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.10395010395010396,,0.0
G70346,Rum,6810.0,4116,32,4084,1452.0,35.553379040156706,860.0,21.057786483839372,699.0,17.115572967678748,344.0,8.423114593535749,74.0,1.811949069539667,595.0,14.569049951028404,25.0,0.6121449559255632,23.0,0.5631733594515181,,0.0,,0.0,,0.0,12.0,0.2938295788442703,,0.0
G70347,St. Sigmund im Sellrain,139.0,95,1,94,63.0,67.02127659574468,13.0,13.829787234042554,13.0,13.829787234042554,3.0,3.1914893617021276,1.0,1.0638297872340425,1.0,1.0638297872340425,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70348,Scharnitz,867.0,450,5,445,223.0,50.112359550561806,58.0,13.03370786516854,75.0,16.853932584269664,29.0,6.51685393258427,9.0,2.0224719101123596,49.0,11.01123595505618,0.0,0.0,1.0,0.22471910112359553,,0.0,,0.0,,0.0,1.0,0.22471910112359553,,0.0
G70349,Schmirn,709.0,545,5,540,403.0,74.62962962962963,36.0,6.666666666666667,55.0,10.185185185185185,18.0,3.3333333333333335,4.0,0.7407407407407408,20.0,3.7037037037037033,3.0,0.5555555555555556,1.0,0.1851851851851852,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70350,Schönberg im Stubaital,714.0,425,5,420,226.0,53.80952380952381,40.0,9.523809523809524,50.0,11.904761904761903,35.0,8.333333333333332,4.0,0.9523809523809524,58.0,13.80952380952381,1.0,0.2380952380952381,0.0,0.0,,0.0,,0.0,,0.0,6.0,1.4285714285714286,,0.0
G70351,Seefeld in Tirol,2063.0,1101,2,1099,604.0,54.959053685168335,82.0,7.461328480436761,158.0,14.376706096451318,98.0,8.9171974522293,21.0,1.910828025477707,128.0,11.64695177434031,5.0,0.4549590536851683,2.0,0.18198362147406735,,0.0,,0.0,,0.0,1.0,0.09099181073703368,,0.0
G70352,Sellrain,1090.0,620,6,614,295.0,48.045602605863195,178.0,28.990228013029316,63.0,10.260586319218241,25.0,4.071661237785016,9.0,1.4657980456026058,35.0,5.700325732899023,7.0,1.1400651465798046,1.0,0.16286644951140067,,0.0,,0.0,,0.0,1.0,0.16286644951140067,,0.0
G70353,Sistrans,1735.0,1114,5,1109,432.0,38.95401262398558,114.0,10.279531109107303,111.0,10.009017132551849,160.0,14.42741208295762,17.0,1.532912533814247,264.0,23.805229936880075,4.0,0.36068530207394045,4.0,0.36068530207394045,,0.0,,0.0,,0.0,3.0,0.2705139765554554,,0.0
G70354,Hall in Tirol,9567.0,5539,49,5490,1718.0,31.29326047358834,1063.0,19.36247723132969,885.0,16.120218579234972,574.0,10.455373406193079,143.0,2.604735883424408,1028.0,18.72495446265938,47.0,0.8561020036429872,23.0,0.4189435336976321,,0.0,,0.0,,0.0,9.0,0.16393442622950818,,0.0
G70355,Steinach am Brenner,2693.0,1605,27,1578,782.0,49.556400506970846,232.0,14.702154626109,258.0,16.34980988593156,124.0,7.858048162230672,28.0,1.7743979721166032,138.0,8.745247148288973,11.0,0.697084917617237,2.0,0.12674271229404308,,0.0,,0.0,,0.0,3.0,0.19011406844106463,,0.0
G70356,Telfes im Stubai,1212.0,728,8,720,374.0,51.94444444444445,91.0,12.63888888888889,101.0,14.027777777777779,54.0,7.5,12.0,1.6666666666666667,76.0,10.555555555555555,8.0,1.1111111111111112,2.0,0.2777777777777778,,0.0,,0.0,,0.0,2.0,0.2777777777777778,,0.0
G70357,Telfs,10899.0,5533,52,5481,1801.0,32.858967341725965,1160.0,21.164021164021165,953.0,17.38733807699325,494.0,9.012953840540048,109.0,1.9886881955847473,886.0,16.164933406312716,39.0,0.7115489874110563,22.0,0.40138660828316,,0.0,,0.0,,0.0,17.0,0.31016237912789635,,0.0
G70358,Thaur,3031.0,1981,15,1966,935.0,47.558494404883014,235.0,11.95320447609359,316.0,16.073245167853507,182.0,9.257375381485248,43.0,2.187182095625636,242.0,12.309257375381485,5.0,0.254323499491353,6.0,0.3051881993896236,,0.0,,0.0,,0.0,2.0,0.10172939979654119,,0.0
G70359,Trins,1036.0,667,7,660,362.0,54.848484848484844,80.0,12.121212121212121,82.0,12.424242424242424,46.0,6.969696969696971,10.0,1.5151515151515151,73.0,11.06060606060606,4.0,0.6060606060606061,1.0,0.15151515151515152,,0.0,,0.0,,0.0,2.0,0.30303030303030304,,0.0
G70360,Tulfes,1208.0,772,4,768,398.0,51.822916666666664,51.0,6.640625,141.0,18.359375,67.0,8.723958333333332,13.0,1.6927083333333333,86.0,11.197916666666668,7.0,0.9114583333333334,2.0,0.26041666666666663,,0.0,,0.0,,0.0,3.0,0.390625,,0.0
G70361,Unterperfuss,182.0,67,0,67,35.0,52.23880597014925,13.0,19.402985074626866,10.0,14.925373134328357,1.0,1.4925373134328357,1.0,1.4925373134328357,7.0,10.44776119402985,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70362,Vals,447.0,289,6,283,184.0,65.01766784452296,25.0,8.8339222614841,42.0,14.840989399293287,9.0,3.180212014134275,1.0,0.35335689045936397,21.0,7.420494699646643,1.0,0.35335689045936397,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70364,Völs,5133.0,3078,24,3054,1201.0,39.325474787164374,488.0,15.979043876882775,481.0,15.749836280288147,257.0,8.415193189259988,62.0,2.030124426981008,521.0,17.059593975114602,25.0,0.8185985592665358,8.0,0.26195153896529144,,0.0,,0.0,,0.0,11.0,0.3601833660772757,,0.0
G70365,Volders,3403.0,2075,21,2054,964.0,46.93281402142161,226.0,11.002921129503408,417.0,20.30185004868549,158.0,7.6923076923076925,37.0,1.8013631937682568,227.0,11.051606621226874,12.0,0.5842259006815969,6.0,0.2921129503407984,,0.0,,0.0,,0.0,7.0,0.34079844206426485,,0.0
G70366,Wattenberg,587.0,387,0,387,205.0,52.97157622739018,11.0,2.842377260981912,107.0,27.648578811369507,21.0,5.426356589147287,10.0,2.5839793281653747,30.0,7.751937984496124,2.0,0.516795865633075,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.2583979328165375,,0.0
G70367,Wattens,6030.0,3397,27,3370,1440.0,42.72997032640949,547.0,16.23145400593472,664.0,19.70326409495549,239.0,7.091988130563798,55.0,1.6320474777448073,380.0,11.275964391691394,17.0,0.5044510385756676,18.0,0.5341246290801187,,0.0,,0.0,,0.0,10.0,0.2967359050445104,,0.0
G70368,Wildermieming,709.0,467,4,463,208.0,44.9244060475162,39.0,8.423326133909287,58.0,12.526997840172784,67.0,14.47084233261339,11.0,2.375809935205184,78.0,16.846652267818573,2.0,0.4319654427645789,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0
G70369,Zirl,6004.0,3471,21,3450,1214.0,35.18840579710145,552.0,16.0,529.0,15.333333333333332,405.0,11.73913043478261,74.0,2.1449275362318843,628.0,18.20289855072464,21.0,0.6086956521739131,19.0,0.5507246376811594,,0.0,,0.0,,0.0,8.0,0.2318840579710145,,0.0
G70399,Wahlkarten - Innsbruck-Land,0.0,18762,71,18691,6974.0,37.312075330372906,2366.0,12.658498742710394,2134.0,11.417259643678776,2516.0,13.461024022256701,318.0,1.701353592638168,4156.0,22.235300411962978,101.0,0.5403670215611791,83.0,0.44406398801562247,,0.0,,0.0,,0.0,43.0,0.2300572468032743,,0.0
G70400,Kitzbühel,45891.0,33504,241,33263,18405.0,55.331749992484134,3527.0,10.603373117277455,4350.0,13.077593722755013,2497.0,7.506839431199832,365.0,1.0973153353576046,3859.0,11.601479120945195,110.0,0.33069777229955205,75.0,0.22547575384060367,,0.0,,0.0,,0.0,75.0,0.22547575384060367,,0.0
